;KONE»N… POÿADÕ SPAC 2008;;;;;;;;;;;;;;;;;;;;;;
;11. roËnÌk;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie A;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Krnov;2boj;TdJ;Goof·k;M.A.D.;St.Ves;éD;Klim;Bohum;Polom;Stonava;VC L;Paskov;M 60;Petrovice;Td»;celkem;;
2.;NOV¡KOV¡;Lucie;SK JIÿÕ TEAM OSTRAVA;463;33;34;0;32;40;40;0;34;0;34;68;40;34;68;38;0;495;43;1
3.;TOMANOV¡;Lucie;CYKLOKRAMO SUCHDOL N.O.;454;31;38;36;33;36;34;31;33;36;32;66;38;36;66;34;34;614;43;1
4.;UBLANSK¡;Kamila;CK ORLÕK ORLOV¡;420;0;33;30;28;33;30;33;31;34;30;62;36;30;62;33;33;538;43;1
5.;SOKOLOV¡;Petra;CYKLOKRAMO SUCHDOL N.O.;398;29;32;29;26;31;29;32;30;33;28;60;33;0;60;0;0;452;43;1
6.;NOVOTN¡;Martina;PROFIL MRX;333;34;0;0;0;0;0;0;38;38;40;36;0;33;38;36;40;333;43;0
7.;LIBENKOV¡;Sylva;TJ KOLÕK BOHUMÕN;327;0;36;0;31;34;33;34;32;0;31;0;0;32;64;0;0;327;43;1
8.;BABU“KOV¡;Andrea;TJ SLEZAN F-M;146;0;0;0;0;0;38;0;0;0;36;0;0;0;72;0;0;146;43;1
9.;SLADKOVSK¡;Petra;CK FRENäT¡T p.R. 2;116;0;31;0;27;30;28;0;0;0;0;0;0;0;0;0;0;116;43;0
10.;MLYN¡ÿOV¡;Alena;ACS DRAK VRBNO p.P.;114;38;0;0;36;0;0;0;0;0;0;0;0;40;0;0;0;114;43;0
11.;KUSIDLO;Katarzyna;RYBNIK;97;26;0;0;0;0;0;0;0;0;33;38;0;0;0;0;0;97;43;0
12.;PARGA»OV¡;Nikola;CYKLOKRAMO SUCHDOL N.O.;97;0;0;0;0;32;0;0;0;0;0;0;34;31;0;0;0;97;43;0
13.;»UPOV¡;Jana;CK FRENäT¡T P.R. 2;96;32;0;34;30;0;0;0;0;0;0;0;0;0;0;0;0;96;43;0
14.;CHMUROVA;ä·rka;MAXCURSOR;80;40;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;80;43;0
15.;NOV¡KOV¡;Pavla;MAXCURSOR;80;0;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;80;43;0
16.;IäTV¡NOV¡;Michaela;SK JIÿÕ TEAM OSTRAVA;64;0;0;32;0;0;32;0;0;0;0;0;0;0;0;0;0;64;43;0
17.;LANTOV¡;Romana;CPV KRNOV;57;28;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;57;43;0
18.;SIKOROV¡;Michaela;TJ Té TÿINEC;53;0;0;27;0;0;26;0;0;0;0;0;0;0;0;0;0;53;43;0
19.;SKUPIE“OV¡;Olga;TJ Té TÿINEC;40;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;40;43;0
20.;SVOBODOV¡;Daniela;HMYZ¡CI »ESK¡ LÕPA;38;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;38;43;0
21.;äEV»ÕKOV¡;Jana;BIKE ONE;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;43;0
22.;OLEä;Alexandra;AGIKA RYBNIK;36;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;36;43;0
23.;JUNOV¡;Gabriela;GOOFY OCIZ TEAM;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;34;43;0
24.;KUROV¡;Karin;TJ Té TÿINEC;33;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;33;43;0
25.;BILKOV¡;Jarmila;TJ Té TÿINEC;32;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;32;43;0
26.;KRATOCHVÕLOV¡;Eva;SK MAX BIKE OSTRAVA;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;31;43;0
27.;KAWULOKOV¡;Dorota;TJ Té TÿINEC;31;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;31;43;0
28.;ZAJAC;Agnieszka;RATIBORZ;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;43;0
29.;SLAVÕKOV¡;Lenka;ACS TIR;30;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;30;43;0
30.;VYSKO»ILOV¡;Petra;;29;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;29;43;0
31.;äITAVANCOV¡;Ivana;GHOST-MOJE KOLO CZ;29;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;29;43;0
32.;KURFUSTOV¡;Eva;SKI KLUB KARVIN¡;29;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;29;43;0
33.;KONDERLOV¡;Taù·na;N›DEK;28;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;28;43;0
34.;FEBERLOV¡;KarolÌna;;28;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;28;43;0
35.;METELKOV¡;Ivana;ACS DRAK VRBNO;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;43;0
36.;JAKLOV¡;Lenka;SK JIÿÕ TEAM OSTRAVA;27;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;27;43;0
37.;VARYäOV¡;Tereza;TJ SLEZAN F-M;27;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;27;43;0
38.;BIEDRAWOV¡;Lucie;;27;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;27;43;0
39.;PETRUäOV¡;Hana;ACS DRAK VRBNO;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;43;0
40.;HALMOV¡;Eva;CK ORLÕK ORLOV¡;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;25;43;0
41.;LI»KOV¡;Zuzana;BESKYD BIKE;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;43;0
42.;äEV»ÕKOV¡;Barbora;CPV KRNOV;24;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;24;43;0
43.;HENDRYCHOV¡;Lucie;SUNDANCE OPAVA;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;43;0
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie M;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Krnov;2boj;TdJ;Goof·k;M.A.D.;St.Ves;éD;Klim;Bohum;Polom;Stonava;VC L;Paskov;M 60;Petrovice;Td»;celkem;;
1.;PAVLÕK;Jan;RACING OLEäN¡ F-M;502;0;40;32;36;0;34;0;40;40;40;72;40;36;80;38;40;568;67;1
2.;LUKEä;Tom·ö;VORTEX BIKE KLUB;444;33;38;27;0;0;0;38;38;38;34;66;38;0;58;36;0;444;67;1
3.;UBLANSK›;Adam;CK ORLÕK ORLOV¡;437;20;36;21;31;33;33;33;34;32;31;64;34;31;66;34;38;571;67;1
4.;BARTOä;Michal;SK MAXBIKE ORLOV¡;433;25;0;24;32;34;29;34;36;0;33;68;33;34;62;33;34;511;67;1
5.;äKODA;Kristi·n;CK FRENäT¡T P.R. 2;432;0;0;0;26;0;0;32;33;34;30;76;36;33;64;32;36;432;67;1
6.;GEBHARDT;Tom·ö;RK CYKLOS;299;24;32;0;29;31;0;31;32;33;0;0;31;0;56;0;0;299;67;1
7.;BORSZICK›;Denis;CK ORLÕK ORLOV¡;295;23;31;10;28;30;23;0;31;0;0;0;0;30;27;31;31;295;67;0
8.;FIERLA;Ond¯ej;CK FESO PETÿVALD;177;0;0;31;0;36;30;0;0;0;0;40;0;0;0;40;0;177;67;0
9.;FRANER;Juraj;TJ SUNDANCE OPAVA;176;0;0;26;0;0;36;0;0;0;38;0;0;40;36;0;0;176;67;0
10.;ZOK;Pavel;LUKUS;127;38;0;25;33;0;31;0;0;0;0;0;0;0;0;0;0;127;67;0
11.;éA»OK;Martin;TJ ROéNOV P.R.;124;0;33;0;27;0;32;0;0;0;0;0;32;0;0;0;0;124;67;0
12.;LACINA;Jaroslav;TJ SIGMA HRANICE;112;0;0;34;0;38;40;0;0;0;0;0;0;0;0;0;0;112;67;0
13.;HAMPL;Petr;TJ SUNDANCE OPAVA;102;0;0;36;0;0;28;0;0;0;0;0;0;0;38;0;0;102;67;0
14.;BLACHOWSK›;Marek;CK ORLÕK ORLOV¡;89;0;0;0;0;0;0;0;0;0;0;0;0;29;0;30;30;89;67;0
15.;KRCH“¡K;Ond¯ej;TJ SLEZAN F-M;88;0;0;0;0;32;24;0;0;0;0;0;0;32;0;0;0;88;67;0
16.;HAM¡»EK;Jaroslav;BULDOCI RAPOTÕN;86;26;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;86;67;0
17.;DVORSK›;David;MAPEI OLOMOUC;80;0;0;0;40;0;0;40;0;0;0;0;0;0;0;0;0;80;67;0
18.;KYSEL;Ond¯ej;CYKLO KA“KOVSK›;72;0;0;0;0;0;0;0;0;0;0;0;0;38;34;0;0;72;67;0
19.;NEPRAä;Karel;TJ SLEZAN F-M;71;0;0;33;0;0;38;0;0;0;0;0;0;0;0;0;0;71;67;0
20.;POäTULKA;Tom·ö;SK äAFRATA BOHUMÕN;65;0;0;0;0;0;0;0;0;36;29;0;0;0;0;0;0;65;67;0
21.;MASAÿÕK;Jakub;TJ SIGMA HRANICE;64;36;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;64;67;0
22.;PECHA;Michal;OSTRAVA - HEÿMANICE;58;0;0;0;0;0;0;0;0;0;0;0;30;28;0;0;0;58;67;0
23.;»ERN›;Viktor;TJ SUNDANCE OPAVA;52;0;0;18;34;0;0;0;0;0;0;0;0;0;0;0;0;52;67;0
24.;HRIV“ACK›;Marek;TJ SUNDANCE OPAVA;44;0;0;17;0;0;27;0;0;0;0;0;0;0;0;0;0;44;67;0
25.;LAS¡K;MatÏj;TJ SUNDANCE OPAVA;40;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;40;67;0
26.;STREDULA;Szymon;RATIBORZ;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;67;0
27.;KADUCH;Jan;TJ SIGMA HRANICE;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;40;67;0
28.;FOLVAR»N›;Kristi·n;TJ SLEZAN F-M;39;0;0;14;0;0;25;0;0;0;0;0;0;0;0;0;0;39;67;0
29.;FOLT›N;Jakub;PSZCZYNA;38;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;67;0
30.;HYNEK;Dominik;CANONDALLE JESENÕK;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;67;0
31.;ORS¡G;LubomÌr;CK STAR¡ VES;36;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;36;67;0
32.;KAäING;Adam;BIKE 2000;36;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;36;67;0
33.;MIGDOL;Kamil;LUKUS;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;67;0
34.;HOLEC;Jakub;RK CYKLOS;34;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;67;0
35.;KOHOUTEK;Martin;KOPÿIVNICE;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;33;67;0
36.;»MELÕK;Ond¯ej;TJ SUNDANCE OPAVA;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;67;0
37.;KOéUäNÕK;Adam;SK MAXBIKE ORLOV¡;32;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;32;67;0
38.;PAVLÕK;Petr;RACING OLEäN¡ F-M;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;67;0
39.;MICHNA;Krzisztof;RATIBORZ;31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;67;0
40.;SOLANSK›;Radek;TJ SIGMA HRANICE;30;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30;67;0
41.;BEDNARCZYK;Daniel;RATIBORZ;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;67;0
42.;äTEPANÕK;Ji¯Ì;CYKLO KA“KOVSK›;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;30;67;0
43.;UHER;Dominik;TJ SLEZAN F-M;29;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29;67;0
44.;NAVR¡TIL;Michal;RK CYKLOS;29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;67;0
45.;PATERAK;Michal;LKS BRYKSIUSZ GOSC.;29;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;29;67;0
46.;SEDL¡K;Jan;TJ L…»EBNA KOäUMBERK;29;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;29;67;0
47.;KRAJC;David;MADT SPORT KLAPKA;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;29;67;0
48.;KONDÃLKA;Jakub;MYSLÕK;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;29;67;0
49.;BYDZIK;Jaroslaw;RATIBORZ;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;67;0
50.;MROZEK;Wiktor;LKS BRYKSIUSZ GOSC.;28;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;28;67;0
51.;BLASZCZYK;Piotr;FENIX CZERNICA;28;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;28;67;0
52.;FAJKUS;Pavel;SK äAFRATA BOHUMÕN;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;28;67;0
53.;KOVAÿÕK;David;TJ BANÕK OSTRAVA OKD;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;67;0
54.;SAS;Kryötof;TJ SUNDANCE OPAVA;26;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;26;67;0
55.;ROM¡NEK;Jaroslav;Z¡TOR;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;25;67;0
56.;DROBISZ;Dominik;TJ Té TÿINEC;23;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23;67;0
57.;ZL›;VojtÏch;CK VLASTIBOR KONE»N›;22;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;22;67;0
58.;KASZUBA;Marian;RYBNIK;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;67;0
59.;WAIGNER;Tom·ö;TJ SUNDANCE OPAVA;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;67;0
60.;FABI¡N;Jakub;TJ BANÕK HAVÕÿOV;20;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;67;0
61.;MARTYNEK;Jakub;SKI MOSTY;19;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;19;67;0
62.;MAGIERA;Leszek;PSZCZYNA;16;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;67;0
63.;HERRMANN;Daniel;TJ SUNDANCE OPAVA;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15;67;0
64.;RYLICH;Robin;CK ORLÕK ORLOV¡;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;13;67;0
65.;GORZOLKA;Petr;TJ Té TÿINEC;12;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12;67;0
66.;PASTUäEK;Jan;CK HOBBY BOHUMÕN;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;11;67;0
67.;MRŸZEK;MatÏj;TJ SUNDANCE OPAVA;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;67;0
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;Druûstva;;;;;;;;;;;;;;;;;;;;;;
;klub;;;celkem;Krnov;2boj;TdJ;Goof·k;M.A.D.;St.Ves;éD;Klim;Bohum;Polom;Stonava;VC L;Paskov;M 60;Petrovice;Td»;;;
1.;CK FRENäT¡T P.R.  1;;;1828,0;94;108;101;106;109;106;79;103;112;88;212;102;95;204;107;102;;;
2.;SK äAFRATA BOHUMÕN;;;1776,4;101,2;102;97,2;95,6;64,6;99,6;98,6;101;107;94,4;210;100,6;104,6;198;100;102;;;
3.;CYKLOKRAMO SUCHDOL N.O.;;;1551,3;87,2;84,6;84;81,7;93;97;77,8;84,6;89,6;82,2;173,2;85,6;91;170;86,6;83,2;;;
4.;TJ Té TÿINEC;;;1425,2;23,8;108;113;80;32;59;100;98,6;65,2;110;206;108;57,8;133,2;62,6;68;;;
5.;SK VALAäSK…HO KR¡LOVSTVÕ;;;1375,0;70;53;79;27;66;59;48;99;101;92;184;78;58;178;94;89;;;
6.;TJ KOLÕK BOHUMÕN;;;1249,0;95;81;70,2;73,4;83,6;73,5;77,5;63,2;0;72,8;92;78,1;74,2;160,8;69,1;84,6;;;
7.;RACING OLEäN¡  F-M;;;1147,0;0;60;82,4;46,2;0;23,8;91,2;101;56;54,6;152,6;89;25,2;204;93;68;;;
8.;CK ORLÕK ORLOV¡;;;928,1;25;30;21;60,5;0;41;3;66;67;21;166,8;65;62,7;143,6;82,8;72,7;;;
9.;CK FRENäT¡T P.R.  2;;;865,2;11;48,7;62,8;57,9;80;44,6;28,4;47,1;53,8;44;99,2;53,2;50,1;82,8;49,4;52,2;;;
10.;PROFIL MRX;;;817,0;47;65;36;53;0;40;22;67;32;22;136;21;62;110;66;38;;;
11.;TJ BANÕK OSTRAVA OKD;;;776,0;28;60;51;41;29;0;11;46;60;49;112;55;61;62;61;50;;;
12.;TMK OSTRAVA;;;569,0;40;36;28;36;34;32;33;0;0;38;80;30;30;72;40;40;;;
13.;CK HOBBY BOHUMÕN;;;568,7;25;61;50,7;25;23;24;6;0;30;29;88;19;17;82;46;43;;;
14.;RK CYKLOS ;;;533,9;29,3;50,8;0;70;57,7;0;66,7;50,4;76,1;21;0;72,7;0;39,2;0;0;;;
15.;CYKLOSPORT PÿIKRYL, STAR¡ VES N. O.;;;488,0;31;54;0;24;27;32;9;0;23;30;100;23;24;34;26;51;;;
16.;MAXCURSOR;;;485,0;23;33;0;31;40;36;29;26;32;29;60;27;36;54;0;29;;;
17.;TJ SLEZAN F-M;;;462,2;0;0;0;0;0;49,6;0;38;36;58,2;66;31;0;118,4;34;31;;;
18.;AIROO OSTRAVA;;;453,0;0;0;38;38;40;31;16;36;38;36;72;0;36;0;38;34;;;
19.;RIDLEY EXCALIBUR;;;441,0;21;31;28;28;0;29;13;23;31;24;58;26;29;42;30;28;;;
20.;KOPÿIVNICE;;;418,0;16;28;30;0;34;29;0;26;31;31;52;30;0;56;26;29;;;
21.;ORLI OSTRAVA;;;323,4;0;0;0;0;26,6;25,2;0;25,2;28;26,6;56;0;26,6;56;28;25,2;;;
22.;SOKOL éABE“;;;317,0;22;0;31;26;32;32;0;0;28;23;54;0;31;38;0;0;;;
23.;M. H. BIKE KLUB HAVÕÿOV;;;287,0;40;55;45;61;0;0;0;29;0;0;0;0;0;0;0;57;;;
24.;SK JIÿÕ TEAM OSTRAVA;;;249,2;0;0;0;0;0;28;0;23,8;0;23,8;47,6;28;23,8;47,6;26,6;0;;;
25.;CINELLI HZS MSK;;;230,0;0;0;0;0;0;0;0;0;0;30;68;32;0;66;34;0;;;
26.;VYSOT SPORT KUNÕN;;;216,0;17;0;0;0;0;27;0;0;0;26;56;20;28;42;0;0;;;
27.;EXTREME CYCLING KLUB  TÿINEC;;;208,6;0;0;21,7;19,6;22,4;0;20,3;0;0;21;43,4;0;0;37,8;22,4;0;;;
28.;SK MAXBIKE ORLOV¡;;;207,9;0;0;0;0;0;0;0;0;0;23,1;47,6;23,1;23,8;43,4;23,1;23,8;;;
29.;OSTRAVA - HRABŸVKA;;;198;0;0;0;0;0;27;17;18;0;0;44;17;22;28;25;0;;;
30.;VORTEX BIKE KLUB;;;189;0;0;0;0;0;0;0;0;26,6;23,8;46,2;26,6;0;40,6;25,2;0;;;
31.;YOGI RACING TEAM OSTRAVA;;;137,9;0;22,4;0;23,8;0;0;0;22,4;0;0;46,2;23,1;0;0;0;0;;;
32.;USTRO“;;;76,3;0;0;0;0;0;0;0;0;0;23,1;53,2;0;0;0;0;0;;;
33.;BIKEZONE - HRANICTIBIKERI.NET;;;74,0;0;31;0;0;24;0;7;0;0;0;0;12;0;0;0;0;;;
34.;MADT SPORT KLAPKA KARVIN¡;;;65,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,3;0;;;
35.;TJ ROéNOV P.R.;;;63,7;0;0;0;18,9;0;22,4;0;0;0;0;0;22,4;0;0;0;0;;;
36.;TJ VELK¡ POLOM;;;61,0;15;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;;;
37.;OSTRAVA - PORUBA;;;41,3;0;0;0;18,2;23,1;0;0;0;0;0;0;0;0;0;0;0;;;
38.;ELEKTRO KUBAäTA CHRUDIM;;;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
39.;LK MOKR… LAZCE;;;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
40.;SCOTT & HAGGET;;;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
41.;ZHORTEAM;;;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
